,tweets,sentiment
1099,"['ngerasa', 'vaksin', 'booster', 'efektif', 'ye', 'tetep', 'virus', 'serang', 'paru', 'booster', 'gejala', 'berat', 'masuk', 'kategori', 'berat', 'ayam']",-1.0
1100,"['vaksin', 'booster', 'gelar']",1.0
1101,"['vaksin', 'booster', 'palembang', 'prabumulih', 'informasi']",1.0
1102,"['ayo', 'vaksin', 'booster']",1.0
1103,"['mobil', 'vaksinasi', 'hadir', 'polresta', 'sidoarjo', 'layan', 'jemput', 'bola', 'mudah', 'masyarakat', 'layan', 'layan', 'vaksin', 'booster', 'upaya', 'cegah', 'sebar', 'covid']",1.0
1104,"['vaksin', 'booster', 'gelar']",1.0
1105,"['vaksin', 'booster', 'kurang', 'resiko', 'tular', 'covid']",-1.0
1106,"['vaksin', 'booster', 'gelar']",1.0
1107,"['vaksin', 'booster', 'gelar', 'pasti', 'sebar', 'covid', 'henti', 'dukung', 'penuh']",1.0
1108,"['terima', 'vaksin', 'booster', 'indovac']",1.0
1109,"['terima', 'vaksin', 'booster', 'panutan', 'keren']",1.0
1110,"['bismillahirrahmanirrahim', 'done', 'all', 'rules', 'terima', 'kasih', 'kakakkakak', 'ada', 'menang', 'st', 'time', 'konser', 'moga', 'rezeki', 'bytheway', 'kartutandapenduduk', 'izin', 'vaksin', 'booster', 'aaman']",1.0
1111,"['rsd', 'soebandi', 'gelar', 'vaksin', 'booster', 'sasarlansia']",1.0
1112,"['ayo', 'vaksin', 'booster', 'sebar', 'virus', 'covid', 'raba', 'luas']",1.0
1113,"['cegah', 'sebar', 'covid', 'varian', 'xbb', 'ikut', 'vaksin', 'booster', 'xbb', 'deteksi', 'indonesia', 'waspada', 'disiplin', 'prokes', 'vaksin', 'booster']",1.0
1114,"['nikmat', 'patut', 'syukur', 'covid', 'vaksin', 'booster', 'bayang', 'covid', 'fatihah', 'mangsa', 'tinggal', 'covid']",1.0
1115,"['jadwal', 'mens', 'beranta', 'gara', 'habis', 'vaksin', 'booster', 'pfizer', 'gara', 'stress']",-1.0
1116,"['tohok', 'elite', 'nasdem', 'bamsoet', 'vaksin', 'booster', 'tegak', 'lurus', 'undang']",1.0
1117,"['vaksin', 'booster', 'terap', 'protokol', 'sehat', 'kunci', 'pisah', 'laksana', 'muncul', 'virus', 'varian', 'nama', 'omicron']",1.0
1118,"['vaksin', 'booster', 'terap', 'prokes', 'kunci', 'pisah', 'untyk', 'cegah', 'virus']",1.0
1119,"['hay', 'gais', 'vaksin', 'booster', 'lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'virus']",1.0
1120,"['vaksin', 'booster', 'sukses', 'program', 'vaksinasi', 'booster', 'tingkat', 'kebal', 'tubuh', 'jaga', 'risiko', 'mati', 'ayo', 'vaksin', 'booster', 'covid', 'kurang', 'risiko', 'mati']",1.0
1121,"['vaksin', 'booster', 'ndk', 'demam', 'badan', 'ngilu']",-1.0
1122,"['awal', 'pagi', 'mu', 'vaksin', 'booster']",1.0
1123,"['effendi', 'choirie', 'bamsoet', 'vaksin', 'booster', 'tegak', 'lurus', 'padauu']",1.0
1124,"['vaksin', 'booster', 'ayo', 'vaksin', 'booster', 'covid', 'kurang', 'risiko', 'mati', 'sukses', 'program', 'vaksinasi', 'booster', 'tingkat', 'kebal', 'tubuh', 'jaga', 'risiko', 'mati']",1.0
1125,"['mojokerto', 'surabaya', 'syarat', 'wajib', 'vaksin', 'booster']",-1.0
1126,"['vaksinasi', 'atas', 'pandemi', 'cvd', 'protokol', 'sehat', 'vaksinboostercvd', 'vaksin', 'vaksin', 'booster', 'segera']",-1.0
1127,"['tunda', 'vaksin', 'booster', 'warga', 'imbau', 'waspada', 'jaga', 'imunitas', 'tubuh', 'vaksin', 'booster', 'ketat', 'disiplin', 'prokesnya', 'lupa']",1.0
1128,"['informasi', 'lokasi', 'jadwal', 'vaksin', 'booster', 'kota', 'bekas', 'desember', 'kilas', 'cimahi', 'kilas', 'cimahi']",-1.0
1129,"['kebun', 'binatang', 'vaksin', 'booster']",-1.0
1130,"['syarat', 'vaksin', 'booster', 'sayang']",1.0
1131,"['kota', 'madiun', 'jatah', 'dosis', 'vaksin', 'booster', 'lanjutusia']",1.0
1132,"['kapolres', 'asah', 'vaksin', 'booster']",-1.0
1133,"['joglosemarkerto', 'vaksin', 'booster', 'vakasin', 'jarak', 'lingkup', 'jateng', 'only', 'jam', 'vaksin', 'lanjur', 'beli', 'tiket']",1.0
1134,"['pasien', 'covid', 'bn', 'domisili', 'jakarta', 'dinkes', 'daerahkhususibukota', 'persen', 'vaksin', 'booster']",1.0
1135,"['narrative', 'collapse', 'nkri', 'slank', 'iklanin', 'vaksin', 'booster', 'bebas', 'covid']",-1.0
1136,"['sedia', 'gerai', 'vaksin', 'booster', 'stasiun', 'malang', 'terimakasih']",1.0
1137,"['ayo', 'sakit', 'vaksin', 'booster']",-1.0
1138,"['besok', 'bawa', 'print', 'out', 'vaksin', 'booster', 'tunjukkin', 'peduli', 'lindung', 'tugas', 'tidakapa-apa', 'gausah', 'bawa', 'ubah', 'wajib', 'bawaa']",1.0
1139,"['informasi', 'vaksin', 'booster', 'sekitar', 'dips', 'gratis']",1.0
1140,"['elite', 'nasdem', 'bamsoet', 'vaksin', 'booster', 'tegak', 'lurus', 'undang']",1.0
1141,"['ayo', 'calon', 'tumpang', 'pasti', 'penuh', 'syarat', 'pergi', 'salah', 'satu', 'vaksin', 'booster', 'kena', 'syarat', 'kakak', 'sesuai', 'regulasi', 'acu', 'kemenhub', 'nomor']",1.0
1142,"['ayo', 'laukuan', 'vaksin', 'booster']",1.0
1143,"['vaksin', 'booster', 'sehat']",1.0
1144,"['daks', 'informasi', 'vaksin', 'booster', 'sekitar', 'cimahi', 'vaksin', 'saacan', 'kalau', 'dikaluarken', 'terimakasih']",1.0
1145,"['dips', 'sertifikat', 'vaksin', 'booster', 'muncul', 'pedulilindungi']",1.0
1146,"['vaksin', 'booster', 'sakit', 'gada']",-1.0
1147,"['tmi', 'habis', 'vaksin', 'booster', 'full', 'turu']",1.0
1148,"['sedih', 'vaksin', 'booster', 'tuju', 'tuju', 'hilang', 'pegang']",1.0
1149,"['informasi', 'vaksin', 'booster', 'kota', 'bgr', 'terimakasih']",1.0
1150,"['jalan', 'wajib', 'vaksin', 'booster']",-1.0
1151,"['kasih', 'meriang', 'demam', 'pas', 'vaksin', 'booster', 'mbak', 'sok', 'kuat', 'ngilu', 'ngilu']",-1.0
1152,"['ayo', 'vaksin', 'booster', 'segera']",1.0
1153,"['giat', 'pimpinanpusat', 'batu', 'nama', 'frans', 'hervin', 'pangaribuan', 'lokasi', 'pulau', 'tello', 'hiliotalua', 'pimpinanpusat', 'batu', 'nias', 'selatan', 'giat', 'monitoring', 'laksana', 'vaksin', 'booster', 'pulau', 'tello', 'waktutanggal', 'desember']",1.0
1154,"['vaksin', 'booster', 'buka', 'lanjutusia']",1.0
1155,"['giat', 'pimpinanpusat', 'batu', 'nama', 'briptu', 'sandi', 'sinaga', 'lokasi', 'pulau', 'tello', 'hiliotalua', 'pimpinanpusat', 'batu', 'nias', 'selatan', 'giat', 'monitoring', 'laksana', 'vaksin', 'booster', 'pulau', 'tello']",1.0
1156,"['kepolisianresor', 'dairi', 'gelar', 'vaksin', 'booster', 'personel']",1.0
1157,"['huhu', 'cari', 'vaksin', 'booster', 'depok']",-1.0
1158,"['braw', 'vaksin', 'booster', 'dekat', 'butuh', 'bgtt', 'terimakasih']",1.0
1159,"['dinkes', 'pematang', 'siantar', 'kejar', 'capai', 'vaksin', 'booster', 'parboaboa']",-1.0
1160,"['izin', 'beri', 'vaksin', 'booster', 'lanjutusia', 'jenis', 'vaksin', 'tuju', 'via']",1.0
1161,"['ayo', 'lanjutusia', 'booster', 'vaksin', 'booster', 'lanjutusia']",1.0
1162,"['kapolres', 'asah', 'laku', 'vaksin', 'booster', 'aula', 'wirasatya']",-1.0
1163,"['giat', 'personil', 'kuala', 'laksana', 'vaksin', 'booster', 'poliklinik', 'kepolisianresor', 'langkat', 'giat', 'situasi', 'aman']",1.0
1164,"['juru', 'bicara', 'menteri', 'sehat', 'ri', 'warga', 'negara', 'indonesia', 'usia', 'wajib', 'vaksin', 'booster', 'minimal', 'dosis', 'warga', 'jalan', 'libur', 'warga', 'negara', 'asing', 'wajib', 'vaksin', 'minimal']",-1.0
1165,"['bukti', 'covid', 'paksa', 'rakyat', 'vaksin', 'booster']",-1.0
1166,"['atur', 'lengkap', 'syarat', 'jalan', 'libur', 'nataru', 'wajib', 'vaksin', 'booster']",1.0
1167,"['pupr', 'papua', 'barat', 'kerja', 'proyek', 'strategis', 'lanjutusia', 'dapat', 'vaksin', 'booster']",1.0
1168,"['sulung', 'usia', 'kondisi', 'lamar', 'syarat', 'wajib', 'vaksin', 'booster', 'vaksin', 'otomatis', 'gugur', 'rezeki', 'insyaallah', 'bagi', 'rezeki', 'rekan', 'buka', 'umkm', 'tutup', 'alih', 'ojol']",1.0
1169,"['vaksin', 'booster', 'sinopharm', 'mandiri', 'hubung', 'ikut', 'massal']",-1.0
1170,"['ayo', 'sahabat', 'kepolisianresor', 'buleleng', 'vaksin', 'booster', 'sehat']",1.0
1171,"['senin', 'vaksin', 'booster', 'krna', 'vaksin', 'sedia', 'tunggu', 'hubung', 'vaksin', 'nyetel', 'lagu', 'oasis', 'dont', 'back', 'anger', 'wosjsjsndnsjdk', 'keinget', 'yedam']",1.0
1172,"['vaksin', 'booster', 'duduk', 'usia', 'salah', 'ikhtiar', 'bangsa', 'indonesia', 'pandemi', 'covid']",-1.0
1173,"['saiki', 'online', 'vaksin', 'booster', 'lek', 'pingin', 'ribet', 'beli', 'nd', 'labuh', 'ribu', 'nyebrang']",1.0
1174,"['gebyar', 'vaksin', 'booster', 'kepolisianresor', 'lumajang']",1.0
1175,"['vaksin', 'booster', 'terap', 'protokol', 'sehat', 'kunci', 'pisah', 'muncul', 'virus', 'varian', 'nama', 'omicron']",1.0
1176,"['efek', 'vaksin', 'booster', 'parah', 'banget', 'yaallah', 'tangan', 'kiri', 'sakit', 'banget', 'kaku', 'tambah', 'meriang']",-1.0
1177,"['syarat', 'baru', 'kakak', 'jarak', 'vaksin', 'booster', 'tes', 'antigen']",1.0
1178,"['ayo', 'cegah', 'varian', 'cvd', 'disiplin', 'prokes', 'lupa', 'vaksin', 'booster', 'dosis', 'tiga', 'gratis', 'masyarakat', 'egois', 'selamat']",1.0
1179,"['kenalankeluarganya', 'nakes', 'informasi', 'lokasi', 'vaksin', 'booster', 'moderna', 'yaw', 'teman', 'dapetdapet']",1.0
1180,"['covid', 'varian', 'xbb', 'potensi', 'sebar', 'cepat', 'vaksin', 'booster', 'hadir', 'cegah', 'sebar', 'covid', 'tiap', 'daerah', 'sedia', 'daerah', 'indonesia', 'masyarakat']",1.0
1181,"['masyarakat', 'vaksin', 'vaksin', 'rentan', 'infeksi', 'vaksin', 'masyarakat', 'imbau', 'vaksin', 'booster', 'varian', 'xbb', 'indonesia', 'ayo', 'vaksin', 'covid']",1.0
1182,"['ayo', 'vaksin', 'booster', 'cegah', 'virus', 'covid', 'varian']",1.0
1183,"['vaksin', 'booster', 'lanjutusia', 'cegah', 'tangkal', 'tular', 'covid', 'ncovid', 'nbooster', 'ncovid']",-1.0
1184,"['sampean', 'mpun', 'daftar', 'vaksin', 'booster', 'dereng']",-1.0
1185,"['lanjutusia', 'kota', 'yogyakarta', 'akses', 'vaksin', 'booster']",1.0
1186,"['wajib', 'booster', 'pas', 'book', 'tiket', 'deteksi', 'boosterbelum', 'cetak', 'nunjukkin', 'kartu', 'vaksin', 'booster', 'mudah', 'banget', 'jalan', 'jauhdekat', 'buru', 'booster', 'booster']",1.0
1187,"['alami', 'vaksin', 'booster', 'kaya', 'usia', 'senja', 'sakit', 'nunjukin', 'surat', 'terang', 'tidakbisa', 'booster', 'gasalah']",-1.0
1188,"['kota', 'wajib', 'vaksin', 'booster', 'dosis', 'larang']",-1.0
1189,"['minimal', 'vaksin', 'booster']",-1.0
1190,"['sibuk', 'cari', 'vaksin', 'booster', 'libur', 'tertawa']",1.0
1191,"['panel', 'nyut', 'nyut', 'tidakapa-apa', 'vaksin', 'booster', 'anak', 'kuat']",-1.0
1192,"['tau', 'vaksin', 'booster']",-1.0
1193,"['tongkrong', 'vaksin', 'booster']",1.0
1194,"['covid', 'juta', 'duduk', 'ri', 'vaksin', 'booster']",1.0
1195,"['pemerintahkota', 'palembang', 'sosialisasi', 'vaksin', 'booster', 'vaksin', 'tahap', 'empat', 'wajib', 'lanjutusia']",-1.0
1196,"['tembak', 'vaksinperbaikan', 'data', 'hapus', 'data', 'vaksin', 'dm', 'unblock', 'imei', 'open', 'beacukai', 'bulan', 'kemenprin', 'close', 'open']",-1.0
1197,"['rek', 'informasi', 'vaksin', 'booster', 'ndek', 'kota', 'terima', 'kasih']",1.0
1198,"['gokar', 'informasi', 'vaksin', 'booster', 'area', 'karawang', 'cikampek']",1.0
1199,"['habis', 'vaksin', 'booster', 'sakit', 'banget', 'lengan']",-1.0
1200,"['vaksin', 'booster', 'unt', 'jarak', 'tes']",1.0
1201,"['jelang', 'libur', 'nataru', 'tegas', 'syarat', 'jalan', 'wajib', 'vaksin', 'booster']",1.0
1202,"['larilari', 'lelah', 'habis', 'promosi', 'idol', 'comeback', 'lupa', 'anggota', 'geng', 'vaksin', 'booster', 'gyu']",1.0
1203,"['kuota', 'ima', 'wajib', 'vaksin', 'booster', 'standby', 'jam', 'studio', 'rcti']",-1.0
1204,"['solusi', 'cari', 'vaksin', 'booster', 'menyatakancinta', 'vaksin', 'bayar', 'lebihbaik', 'booster', 'gratis', 'manfaat']",1.0
1205,"['maju', 'takut', 'vaksin', 'booster']",1.0
1206,"['bego', 'vaksin', 'booster', 'mingdep', 'sod']",-1.0
1207,"['admin', 'adu', 'perihal', 'sertifikat', 'vaksin', 'booster', 'akun', 'pedulilindungi', 'vaksin']",-1.0
1208,"['gebyar', 'vaksin', 'booster', 'kepolisianresor', 'mojokerto', 'kota', 'sasar', 'karyawan', 'ptmandalindo', 'ning', 'jetis', 'mojokerto', 'kerja', 'sakit', 'hati', 'masyarakat', 'dm', 'tag']",1.0
1209,"['tinjau', 'vaksin', 'booster', 'ajak', 'masyarakat', 'laksana', 'vaksin', 'laksana', 'vaksin', 'jawatimur']",1.0
1210,"['booster', 'akselerasi', 'daerahkhususibukota', 'tinggal', 'covid', 'akibat', 'komorbid', 'berat', 'metropolitan', 'tempo']",1.0
1211,"['padang', 'bolak', 'ikut', 'vaksin', 'booster']",-1.0
1212,"['kakak', 'barang', 'jasa', 'vaksin', 'booster', 'suntik', 'bayar', 'sertifikat', 'muncul', 'pedulilindungi']",1.0
1213,"['ancam', 'covid', 'lupa', 'patuh', 'prokes', 'ayo', 'vaksin', 'booster']",1.0
1214,"['azab', 'suntik', 'vaksin', 'booster']",-1.0
1215,"['jawatimur', 'bicara', 'khofifah', 'akselerasi', 'cepat', 'minta', 'pusat', 'daerah', 'butuh', 'dosis', 'vaksin', 'booster', 'tiga']",1.0
1216,"['sulit', 'kait', 'stok', 'vaksin', 'booster', 'tiga', 'jawatimur', 'koordinasi', 'jawa', 'timur', 'atas']",-1.0
1217,"['kakak', 'pasti', 'tuapendamping', 'vaksin', 'booster']",1.0
1218,"['mjb', 'sertif', 'peduli', 'lindung', 'misa', 'eticket', 'ku', 'bebas', 'vaksin', 'booster', 'dpet', 'sertif', 'ktnya', 'eticket', 'ku', 'usaha', 'bebas', 'usaha', 'ayah', 'ngadain']",1.0
1219,"['budur', 'berkerjasama', 'dok', 'polresta', 'sidoarjo', 'gelar', 'vaksin', 'booster', 'masyarakat', 'budur', 'tempat', 'mapolsek', 'budur']",1.0
1220,"['takut', 'vaksin', 'booster']",1.0
1221,"['dips', 'informasi', 'vaksin', 'booster', 'gaperlu', 'daftar', 'link', 'daftar', 'tidakapa-apa']",1.0
1222,"['depan', 'putus', 'eua', 'tuju', 'tambah', 'suplai', 'dosis', 'vaksin', 'booster']",1.0
1223,"['syarat', 'mudik', 'lebaran', 'vaksin', 'booster']",-1.0
1224,"['tiket', 'vaksin', 'booster', 'vaksin', 'booster', 'solusi']",1.0
1225,"['tinggal', 'bebas', 'pandemi', 'ajak', 'teman', 'vaksin', 'booster']",-1.0
1226,"['admin', 'cari', 'informasi', 'sedia', 'vaksin', 'booster', 'stadion', 'bekas', 'cari', 'tau']",-1.0
1227,"['ajak', 'teman', 'vaksin', 'booster', 'indoensia', 'bebas', 'pandemi']",-1.0
1228,"['warga', 'jaga', 'imunitas', 'tubuh', 'virus', 'corona', 'serta', 'musim', 'ayo', 'rek', 'vaksin', 'booster', 'sistem', 'kebal', 'tubuh', 'jaga', 'simak', 'lokasine', 'kene', 'rek']",1.0
1229,"['ngecek', 'pedulilindungi', 'pas', 'suntik', 'trnyata', 'slah', 'input', 'vaksin', 'booster', 'sertifikat', 'pdahal', 'suntik', 'sgsksksk', 'prlu', 'vaksin']",1.0
1230,"['vaksin', 'vaksin', 'lanjut', 'lengkap', 'vaksinasi', 'primer', 'kebal', 'tubuh', 'tingkat', 'ikut', 'vaksin', 'booster', 'rudi', 'kantorwilayah', 'kemenkumham', 'kalsel', 'lilik', 'sujandi']",-1.0
1231,"['ayo', 'vaksin', 'booster', 'sehat']",1.0
1232,"['riweh', 'gederasa', 'cari', 'vaksin', 'booster', 'alias', 'ingetin', 'booster', 'jam', 'siang']",-1.0
1233,"['ragu', 'vaksin', 'booster', 'tinggal', 'bebas', 'pandemi', 'semangat', 'vaksin', 'booster']",-1.0
1234,"['henti', 'interact', 'vaksin', 'booster']",-1.0
1235,"['informasi', 'vaksin', 'booster', 'daerah', 'jakbar']",1.0
1236,"['vaksin', 'booster', 'lupa', 'naruh', 'kartun', 'vaksinkedua', 'jafi', 'ktpnya', 'diurusketiga', 'nyampe', 'tkp', 'undur', 'krna', 'tglnyake', 'redy', 'tinggal', 'ontheway sedangdijalan', 'sebenernya']",1.0
1237,"['ayo', 'vaksin', 'booster', 'sehat', 'gratisssss']",1.0
1238,"['vaksin', 'booster', 'ribet', 'banget', 'anjiiirrrrrrrr', 'staff', 'judes', 'fakingsit']",-1.0
1239,"['lupa', 'terap', 'protokol', 'sehat', 'putus', 'sebar', 'covid', 'varian', 'omicron', 'vaksin', 'booster']",1.0
1240,"['informasi', 'railmin', 'tumpang', 'usia', 'jalan', 'kakak', 'jarak', 'wajib', 'vaksin', 'booster', 'kakak', 'vaksinasi', 'terimakasih']",1.0
1241,"['korang', 'lepas', 'cucuk', 'vaksin', 'booster', 'sakit', 'sakit', 'badan']",-1.0
1242,"['vaksin', 'booster', 'efek', 'doyan', 'makan', 'anugerah']",1.0
1243,"['mjb', 'vaksin', 'booster', 'minimal']",-1.0
1244,"['syarat', 'terbang', 'negeri', 'wajib', 'pcr', 'vaksin', 'booster']",-1.0
1245,"['lanyalla', 'potensi', 'sebar', 'realisasi', 'vaksin', 'booster', 'lambat', 'iring', 'jenuh', 'masyarakat', 'hadap', 'wabah', 'covid']",-1.0
1246,"['senator', 'jawa', 'timur', 'potensi', 'sebar', 'realisasi', 'vaksin', 'booster', 'lambat', 'iring', 'jenuh', 'masyarakat', 'hadap', 'wabah', 'covid']",-1.0
1247,"['dips', 'informasi', 'vaksin', 'booster', 'tembalang', 'butuh', 'daftar', 'kesana', 'tia']",-1.0
1248,"['ayo', 'vaksin', 'booster']",1.0
1249,"['habis', 'vaksin', 'booster', 'moodnya', 'jelek']",-1.0
1250,"['kepolisianresor', 'bojonegoro', 'kepolisiandaerah', 'jawatimur', 'sukses', 'gebyar', 'vaksin', 'booster', 'kapolres']",1.0
1251,"['vaksin', 'booster', 'tetep', 'gampang', 'flu']",1.0
1252,"['informasi', 'vaksin', 'booster', 'jakarta', 'bogor', 'sinovak']",1.0
1253,"['pfizer', 'moderna', 'interval', 'vaksin', 'dosis', 'vaksin', 'booster', 'nakes', 'lanjutusia', 'ket', 'interval', 'booster', 'tunjuk', 'etiket', 'aplikasi', 'peduli', 'bawa', 'bukti', 'vaksin', 'kartutandapenduduk', 'bollpoint']",-1.0
1254,"['resmi', 'vaksin', 'booster', 'syarat', 'utama', 'jalan', 'negeri', 'libur', 'warga', 'vaksinasi', 'booster', 'vaksinasi', 'booster', 'rumah', 'sakit', 'dekat']",1.0
1255,"['terimakasih', 'ganya', 'vaksin', 'booster', 'ijin', 'ortuaku', 'nonton', 'konser', 'moga', 'kasih', 'sempat', 'nonton', 'bong', 'alam', 'nonton', 'konsersmg', 'harap', 'nonton', 'bong', 'live', 'perform', 'terwujudliat', 'svt', 'rl']",1.0
1256,"['vaksin', 'booster', 'ngefek', 'pas', 'suntik', 'badan', 'meriang']",-1.0
1257,"['habis', 'vaksin', 'booster', 'pingin', 'fucksin']",1.0
1258,"['relate', 'banget', 'wkwkwkk', 'vaksin', 'booster', 'pakai', 'kerudung', 'geblus', 'lepas', 'pas', 'cek', 'kartutandapenduduk', 'sesuai', 'gniin', 'anak', 'gataunya', 'mbak', 'mbak', 'hati', 'anak', 'kartutandapenduduk', 'anjing']",-1.0
1259,"['vaksin', 'booster', 'solo', 'sedia', 'maturnuwun']",1.0
1260,"['jaga', 'lindung', 'kompak', 'disiplin', 'protokol', 'sehat', 'lengkap', 'vaksinasi', 'vaksin', 'booster', 'rantai', 'tular', 'kendali', 'libur', 'natal']",1.0
1261,"['potensi', 'sebar', 'realisasi', 'vaksin', 'booster', 'lambat', 'iring', 'jenuh', 'masyarakat', 'hadap', 'wabah', 'covid', 'masyarakat', 'ingat', 'abai', 'protokol', 'sehat', 'raya', 'libur', 'nataru']",1.0
1262,"['mnc', 'peduli', 'yayasan', 'etika', 'moral', 'indonesia', 'yemi', 'gelar', 'sentra', 'vaksin', 'booster', 'lanjutusia', 'giat', 'ditargerkan', 'lanjutusia', 'bib']",1.0
1263,"['efek', 'vaksin', 'booster', 'asa']",1.0
1264,"['sukomoro', 'akp', 'sukamto', 'laksana', 'monitoring', 'aman', 'giat', 'gebyar', 'vaksin', 'rangka', 'cepat', 'vaksin', 'booster', 'covid', 'kapas', 'sukomoro', 'nganjuk']",1.0
1265,"['informasi', 'vaksin', 'booster', 'ambil', 'booster']",-1.0
1266,"['dukung', 'capai', 'vaksinasi', 'jambi', 'suntik', 'vaksin', 'booster', 'berita', 'jambi', 'digital']",1.0
1267,"['vaksin', 'booster', 'anj', 'badan', 'sakit', 'coo', 'badan', 'salah']",-1.0
1268,"['anuar', 'ibrahim', 'rompak', 'rm', 'billion', 'nama', 'vaksin', 'booster']",-1.0
1269,"['kepolisianresor', 'bojonegoro', 'kepolisiandaerah', 'jawatimur', 'sukses', 'gebyar', 'vaksin', 'booster', 'kapolres', 'bojonegoro']",1.0
1270,"['jog', 'informasi', 'vaksin', 'booster', 'dijogja']",1.0
1271,"['filipina', 'syarat', 'bukti', 'vaksin', 'booster', 'filipina', 'wajib', 'guna']",-1.0
1272,"['syarat', 'filipina', 'desember', 'bukti', 'vaksin', 'booster']",-1.0
1273,"['wahyu', 'indra', 'gunawan', 'rawabadak', 'selatan', 'koja', 'kepolisianresor', 'metropolitan', 'jakarta', 'utara', 'laksana', 'monitoring', 'giat', 'vaksin', 'booster', 'rptra', 'rasela', 'rw', 'kelrawabadak', 'selatan', 'keckoja', 'jakut', 'selenggara', 'tugu', 'utara']",1.0
1274,"['dukung', 'capai', 'vaksin', 'booster', 'jambi', 'pju', 'laku', 'suntik', 'vaksin', 'booster', 'lanjut', 'via']",1.0
1275,"['cba', 'vaksin', 'booster', 'suruh', 'vaksin']",-1.0
1276,"['pas', 'vaksin', 'booster', 'tidakmau', 'ribet', 'sendiri', 'tertawa', 'bodo', 'mat', 'butuh']",-1.0
1277,"['sobat', 'ayo', 'vaksin', 'booster', 'covid', 'lindung', 'diri', 'sekitar', 'laksana', 'vaksinasi', 'covid']",1.0
1278,"['tinggal', 'krl', 'malam', 'jogjasolo', 'booster', 'cari', 'vaksin', 'booster', 'daerah', 'solo', 'ngoresan']",-1.0
1279,"['kuta', 'barat', 'kepolisianresor', 'kuta', 'barat', 'kepolisiandaerah', 'kalimantantimur', 'akselerasi', 'cepat', 'vaksin', 'wilayah', 'kuta', 'barat', 'giat', 'vaksin', 'booster', 'rutin', 'laksana', 'tim', 'vaksinator', 'dokes', 'klinik', 'kepolisianresor', 'kuta', 'barat', 'senin', 'sd']",-1.0
1280,"['jalan', 'kakak', 'jarak', 'vaksin', 'booster', 'via', 'aplikasi', 'peduli', 'lindung']",1.0
1281,"['selamat', 'siang', 'tumpang', 'kakak', 'jarak', 'usia', 'wajib', 'vaksin', 'tiga', 'booster', 'tumpang', 'vaksin', 'booster']",1.0
1282,"['cek', 'akun', 'sehatsurabayaku', 'informasi', 'vaksin', 'booster']",-1.0
1283,"['vaksin', 'booster', 'jambi', 'imbau', 'warga', 'jaga', 'prokes']",1.0
1284,"['rsud', 'budi', 'asih', 'sedia', 'vaksin', 'booster', 'lanjutusia']",1.0
1285,"['vaksin', 'booster', 'vaksin', 'beda']",-1.0
1286,"['bawas', 'aipda', 'eko', 'susanto', 'shkanit', 'propam', 'bek', 'anggota', 'babinkamtibmas', 'laksana', 'giat', 'gebyar', 'vaksin', 'kepolisianresor', 'nganjuk', 'rangka', 'cepat', 'vaksin', 'booster', 'laksana', 'balai', 'bulu']",1.0
1287,"['lupa', 'lengah', 'terap', 'disiplin', 'prokes', 'terima', 'vaksinasi', 'wajib', 'terap', 'disiplin', 'prokes', 'terima', 'dosis', 'vaksin', 'booster', 'segera', 'terima']",1.0
1288,"['vaksin', 'booster', 'terap', 'disiplin', 'prokes', 'kunci', 'utama', 'pisah', 'hadap', 'pandemi', 'varian', 'virus', 'covid', 'masyarakat', 'waspada', 'muncul', 'varian', 'covid']",1.0
1289,"['gobloksri', 'mulyani', 'aku', 'dunia', 'menteri', 'baik', 'dokter', 'ngurusi', 'hutang', 'negara', 'paham', 'olah', 'hutang', 'negara', 'mesti', 'vaksin', 'booster', 'dosis', 'penuh', 'pinter']",-1.0
1290,"['dekat', 'apa', 'layan', 'vaksin', 'booster', 'pepet', 'kayak', 'kgak', 'berani']",-1.0
1291,"['vaksin', 'booster', 'lambat', 'tahun', 'mesti', 'ngulang', 'vaksin']",-1.0
1292,"['cegah', 'sebar', 'covid', 'kepolisianresor', 'probolinggo', 'gelar', 'gebyar', 'vaksin', 'booster']",1.0
1293,"['syarat', 'jalan', 'udara', 'pesawat', 'komersial', 'calon', 'tumpang', 'wajib', 'vaksinasi', 'booster', 'minimal', 'dosis', 'warga', 'usia', 'wajib', 'vaksin', 'booster', 'lanjutusia', 'pakai', 'terbang', 'makan', 'minum', 'terbang']",-1.0
